V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25
328.3797877318251,301.3835334594769,369.90657985316756,300.50333349927314,280.0011168198059,882.9818366807641,889,796.9935419403162,255,275.0849404715022,464.0236283001737,350.24079441694727,369.447953775073,371.7543991213197,257.3758735274476,410,197.87062334755657,355.046790324909,556.166154351081,577.5490014815344,390.3737266584683,458.90790118182224,326.69510291720053,397.9094737426684,162.30322979059233
349.03528764561406,359.5122654583945,407.5173538754537,362.69741513848265,341.2694692514409,1051.5127068433242,1085,983.9036333190666,294,322.2647403197809,496.44683689641283,422.53549608108347,423.5417517693632,425.85155953516653,276.86725607806596,471,221.16012971947328,377.86565535006633,609.3520318435357,615.5457306562544,420.2999314632338,491.6392329984684,352.8375315533539,426.65690659883893,181.66339898379286
342.6886966157358,347.0052493824317,395.3423630630345,339.19184175509935,336.69202980459323,1036.919515116538,1060,959.8491837590883,272,298.7765017625239,476.69399841067616,413.34913714989,413.8604287324105,411.0525075144421,265.75266597963656,466,214.95333811131573,370.18502214650437,595.0408048545597,599.7854777364621,411.9780453309362,482.18541374522147,348.0982628970622,421.08433107758066,172.42032381251278
342.78622372689034,342.44571885375996,397.51608529966313,346.258325794679,322.1195080839097,1000.2402668608759,1026,926.5284913822993,285,310.71024216393045,489.00517333442843,400.9512897650878,408.217571226577,410.078558367056,272.18593611822024,450,214.246677415485,371.06754012507747,594.0418297179534,604.976829370164,411.2347100544196,482.0641835754848,344.61684518774763,417.9316079498215,176.7371116172856
348.2626706596051,356.46476479972864,401.57065370624014,352.0367151895665,343.1003642717963,1051.717459251275,1082,984.598741016478,282,310.3704077327188,486.1195852335882,420.85960061772835,419.1992938084861,422.1860429825849,271.4437721019787,479,220.00380453820952,376.57113074390446,605.147767110241,610.5194270621652,419.348597438991,489.4485058252994,353.36046719213033,426.1621873268616,177.4389509618354
331.6091656904645,314.46095277679007,380.80200457472085,317.63216832236185,292.59003271271376,922.2049245153069,934,835.5922304655494,268,289.44463244985934,474.43691203235767,367.530197967031,384.477243622286,383.15727552537516,263.1298074226376,415,202.37291446184247,358.76483779535624,568.2173788211683,585.4856221390436,395.33684696797076,465.49903991453505,330.83152610220355,403.52086899790316,167.63964945276635
360.3720915915768,378.1024716817935,424.6230059215452,397.8650676028058,346.51449971286775,1065.2775242477899,1116,1017.8489972260585,327,357.83804464052247,526.8750359918989,433.2665710910243,434.6748317990616,449.5389839341962,294.2633781659462,484,231.4396344016091,391.452654092891,631.4329976480726,641.8885443652443,434.89295691498,507.15441651053754,361.2248509372342,435.543449852952,196.0662239440672
355.71173360886064,368.52148968111845,414.3610474319797,378.2632593207581,343.9965495055736,1055.509677482878,1098,1001.5802526555341,308,337.83978783711177,509.93970111769545,426.48419690396133,426.7013155217426,438.1404645848037,284.85209498869625,483,226.77313307882952,385.7001971368207,620.2184582959036,629.3598121443069,428.80887091648856,499.9118594243191,358.1011466138571,431.5375129882738,188.333354859251
339.963626093785,335.8639161177109,395.98399890640104,343.98431299059024,312.1409787550452,976.467596032228,1000,898.8234252218474,287,311.38359477534067,490.7740774794854,391.827313463291,403.5536095810767,404.24059550625543,272.7053743428323,435,211.41129361383517,368.22540299009506,588.8184613097344,602.2106623653591,407.11546587794936,478.4490034514946,340.2287376610856,413.9300319566572,176.5291664552648
322.33086423756583,310.5284838642937,381.5525438611739,310.8979632605738,296.0225815067594,945.8135499129888,948,832.7243380265952,262,281.4964749515193,465.955470402495,375.29311852373274,394.0970294883838,372.2641428884727,257.2222257025489,390,196.41113906720568,348.1375659214225,560.9413550149783,570.0926657022,384.1597438157175,457.0750377389382,323.8574097158468,399.27076002676165,162.87679633609088
350.53045150980824,341.38700657599816,395.4358367789135,351.62953040046483,310.4179349023131,955.6782553791328,990,907.3922173359415,293,319.7490004658594,499.50952207810394,385.237568147642,394.06111394832186,417.12596669479336,278.9425775395384,465,218.39819255416393,380.24860757307255,597.6745706735751,619.3375491668443,419.9865670410858,488.2405003657908,348.6262512960712,419.30405147637185,181.68248179868547
340.2402507910638,338.53641876369505,391.7029304711899,334.35684255248555,324.34465916364366,1004.2532177386774,1025,926.0525710385431,272,297.42528466901547,477.206126223172,400.50637497825534,405.5651140296425,404.28696667873515,265.71185854158244,453,211.9307106258289,367.75292414476394,588.3959188916745,597.0717293235888,408.13064515004163,478.24673259184044,343.7489817825907,416.562889144167,171.65045343093738
361.3913845534353,367.33268485476754,407.3031417539087,371.65815336572064,342.0682308172557,1035.082334865853,1081,1000.7622097517741,300,331.2186247280302,505.518820032895,417.7474238516058,414.35696425346856,441.55184877081444,283.5526576607168,508,229.5880114817657,391.8236969933185,620.4615075492742,635.0709415855514,435.53357301807165,503.3514533572324,363.23834521069676,433.6304053500867,187.3593723160721
343.3560343544299,334.5927223760751,388.6803194134406,334.3505134747171,313.87554458417947,968.9114844633392,993,903.7571106197822,275,300.4929696765242,481.88252762816757,387.3856542243777,394.64649624671586,405.1735520550778,268.7091543914158,457,212.904539756702,371.57930179994474,587.47106681276,603.1481423343372,411.2514855785088,479.85049075570845,344.33651837349566,415.5940926065274,173.5495995544144
334.0866662625557,322.8791949938044,385.1566788219008,323.9253068473432,303.77253589628197,952.4356725293196,967,866.9959584772042,270,292.7013099095756,475.70586505827146,379.71298291932163,392.84261215236904,390.1413322784273,264.09583175964497,426,205.42301453630594,361.3222868044851,575.1495019060803,588.9493574838527,399.16146580050173,469.58987481436424,334.85202426186663,407.8470541244784,169.08114608997698
347.23001793263205,351.9544681361785,398.33130326362806,347.23235724671184,337.91331650139296,1036.3327803418588,1065,969.6230470797775,279,306.84693190293774,483.86765391245734,414.39110170697523,414.02039676065823,418.4877880014293,270.1647248717501,476,218.51167279610715,375.44779681265857,601.2534394329184,608.4225087687629,417.69413114280616,487.3425107282125,351.74489770346196,424.1182102646738,176.1145437925088
358.8946152293578,365.81188166437767,412.0369975901039,378.9604786031542,335.53981642357445,1026.0874115880854,1072,984.4357942262297,311,341.0472287159012,514.4190500773138,415.66807193136196,417.4916790578259,439.7606906441386,287.7427832766992,488,228.02751507277497,389.55266781278505,620.1458286239489,635.4036922530645,432.15077224117744,501.8701170696817,359.11043302008926,431.1315565862448,190.2587347564753
349.7455479527688,354.45353292041784,403.31934191775076,358.33003330363556,333.3545376724242,1025.3704370005057,1059,964.1766535005331,292,319.9813054048709,495.91141751507723,412.1333513407855,414.6401181631325,423.4812788197068,276.77858921351714,472,220.53256207770355,378.784991603155,605.9440114492704,616.4330876740441,420.59977720979975,490.7898852046402,352.16465160759924,424.8590777758914,181.1849410265716
345.06300700105277,335.9070800097298,389.9993014311344,338.07928222686144,312.6977260940378,964.5397371967334,991,903.6527473982463,279,304.77426949879185,485.8829521962551,386.3589158340703,394.0328396500965,407.82078162798797,271.0480357304998,459,214.14896418352126,373.6414041922799,589.6529177976863,606.9330813145814,413.30211825958617,481.75217626302225,345.3132220422939,416.3702404064255,175.38933063787238
346.20434738661487,356.6607594490894,399.8336280456915,346.193738393529,349.17788769085837,1069.1997059096193,1096,995.6593691241463,274,302.3648121516429,478.1756866207918,426.3908484206741,422.26287855407776,419.61746307139236,266.9890233385977,481,218.82063209333538,373.8689516890615,603.2163731049989,604.6509465643275,417.1623909839412,487.3671290308657,353.2522069184898,426.29664241124937,174.17618479541196
366.61061342132945,384.72305164966934,418.47711155471734,389.0216202676347,361.98727755440376,1091.0668749338658,1144,1059.2280778372376,310,343.5556322522645,513.3459082925326,441.24344976420207,432.0355806882384,456.7157701507937,288.2532870796574,525,236.00760832573317,397.486756547424,635.7303382832367,644.4346780391323,443.4034537107769,512.2973528005638,370.6356634238463,442.0648118418546,192.31339659553203
339.53693132526297,350.8992698394111,396.4503150239683,335.4525637018437,349.7520667757414,1077.3201967184891,1096,987.3555440165311,264,290.93433771779434,467.6125589556429,427.7217315803839,424.28015747159947,409.5551721576853,260.47550708571896,467,213.89630286301372,366.09393880381896,595.1444477254398,591.9070433525891,408.93680033221557,480.1856941895109,348.30632400748607,422.47625847348996,168.85208487140952
340.88980448691245,345.5109475743307,401.9738518367819,350.9723169535966,326.517574760692,1019.0678524292487,1044,936.6190629497147,289,314.46023300946774,491.1629986773902,408.72414330150144,416.4144594758791,410.5461960741235,272.93655681170253,442,213.84754481056478,368.9749658322662,595.9507688706603,603.2514208330991,409.2633690662819,481.6670363256177,343.4848255586798,418.28024709970526,177.51667924632068
348.53812774828873,374.44264513715007,417.4911790536101,372.6914472702179,365.51979507510094,1126.300723931001,1160,1045.086810598604,296,325.60226318556295,495.2692408382048,451.85629689253636,446.67253593681534,433.8085463409295,275.97741558671026,477,223.85323991766072,376.78826742569754,619.4474239072888,613.9200216275221,421.38901757835845,495.0791163428131,356.6471780062455,432.8496944828439,182.25568360701206
341.7344126504676,363.06550850503066,410.44978050681715,358.00597417627,357.34189689173564,1107.84141956759,1133,1014.2901721534316,285,312.6167225966835,484.7944387193046,442.70650804982967,440.52384476283885,420.44459398837654,269.56043794487175,460,217.73486436061202,369.04089427749227,607.410524727009,601.2230403846401,412.3811422512772,486.3412985993676,350.073248568568,426.6155337707566,176.53072674605036
337.7081179529458,327.6237931329795,388.93865537208154,332.58942342175044,304.79916940738934,953.4712625911887,973,875.5466121459577,278,301.52176505327054,483.40793739566453,381.472558957776,394.3857526462496,396.7741524161303,268.6267377207499,432,208.4439198261146,365.59602129265517,581.0114158839176,596.6000615537898,403.7501370727751,474.07109074053693,337.59621185873175,410.3950076778435,172.83302144731127
333.8452810605118,323.86110647198075,384.358970303615,321.5103223281343,307.7085020698932,962.4563966720417,976,875.6382875627047,266,288.94452978566454,471.9053831515212,383.02328421672865,394.3212768749904,390.02660137899187,262.07950194524443,430,205.44069258328915,360.8282256348764,575.0906096768628,587.0846538364048,399.0938182030416,469.3634524500781,335.64138859994654,408.5626235322858,167.68802947139713
345.9333167020211,361.74402107201854,408.7464971865631,360.24128005840333,349.9273310355124,1080.2807468529477,1110,1001.1270406566293,289,317.11935470968064,490.3293992363434,432.8173901577955,431.71007097961416,423.8194369973333,273.1508885010062,468,219.8347012015892,374.0338491596127,608.828075184562,608.9707014857065,417.04873766342087,489.4820905294914,352.07794904485274,427.0630863312279,179.09631129531897
351.1232425394877,348.01106645890457,400.1938467232496,357.63699424458235,319.45993769395267,983.4220352846144,1019,931.6236544751697,296,323.40241375605206,501.1894848474001,396.4828995193207,403.12506470155296,421.5977439205611,279.8234743301811,468,220.06462003611395,380.7878795327218,602.8062951865044,620.5591159796638,421.3693286312212,490.5334197715424,350.55813701305027,422.1281624444735,182.88721511046958
366.0676719397982,385.5530505675058,417.38255074375235,385.77557067770897,366.4207734698588,1102.5654568759987,1154,1068.5437188889903,305,338.77133480417444,508.56595413603753,444.96756012046546,433.712764030894,456.14490173199937,285.6818811578177,529,235.81814508507946,396.61189586753926,635.2943035038493,641.789838087416,442.990283538252,511.7338162358914,371.32582753815876,442.70523647042734,190.49839614661602
334.2353484109255,323.4096080959799,382.7191194517154,319.0240734536953,308.25572223573363,961.7299372683044,975,876.6654972800573,263,286.11781389062367,469.5133499083919,382.3371521095849,392.68763269852536,389.7878663154563,260.9168610679724,434,205.5347901130235,361.1530104542412,574.48081237111,586.6566001036622,399.5754717101835,469.3339510546798,336.2927159905609,408.76823728989234,166.8065520763103
338.6175695092865,323.11985542695777,384.57536396867647,327.7954849854632,298.1940680474497,930.346534478818,950,859.0818289371501,275,298.38204333973346,481.9755813336919,372.1127211214531,385.86305554357034,394.7704136767863,268.10157165808937,435,208.02507017297975,366.6734623866987,577.8995337237299,597.3716760304816,404.37300262509456,473.437857452091,337.40403446293845,408.99760275862104,172.08487542186714
348.07393882018636,362.5309977270889,409.4984908353605,363.67100891965987,347.549431525139,1071.5292161368332,1104,998.4605600891102,293,321.43212918621936,494.609411818916,430.11455383132846,429.5678509475021,426.5557053827257,275.714954311248,471,221.21443204160784,376.6087628823953,610.8309845467757,613.452567131112,419.5468518290947,491.5825052610792,353.21280567205247,427.751962678475,181.06200436714295
350.82035329299777,355.5146538351149,403.3293776947508,358.93853259197857,334.33664612335144,1026.3899546965688,1061,967.8117989203922,292,320.3021102125727,496.1718167452653,412.59420828753514,414.3534449792665,424.99771743655396,277.08210143876966,476,221.33523134027237,379.96014396754964,607.0843402118304,617.9077671138155,421.9821460891112,491.8651885647332,353.27173778367137,425.6801928241586,181.50927819372203
344.9775066880102,363.40219396552794,411.81717706893494,364.1566737853348,351.28274316829186,1088.2889153562924,1118,1004.5507536649905,293,320.91063862035816,493.1417287002477,436.4419090784022,436.2023234070305,424.3362319552632,274.41823654340175,462,219.6771321330931,373.0642411896291,610.1728982859095,608.7850381923948,416.0176437621509,489.4512476767281,351.20951596120284,427.1071602581576,180.14774854400986
346.7147430302491,351.2730549447448,397.8421095889833,346.0987791162513,337.6834497528504,1036.0108710927454,1064,968.2306047907491,278,305.72297119428185,482.8945779241447,414.09259247152863,413.8049519634835,417.5558505472821,269.58353951294606,475,218.0820772253471,374.8462169577335,600.4365400876578,607.3831215396245,417.03697943616964,486.7132051492199,351.32938640713775,423.7402699851331,175.62653490257784
349.8728032256769,349.61759112443696,404.16709175442224,363.0087907094535,319.8868246342734,990.284662624604,1026,932.9026643199917,302,329.0351990135636,505.64629927318754,399.9293310415116,408.24467096542605,422.05063542220097,281.8903924102686,459,219.7556432084332,379.5768267325783,604.3079478236896,620.6453508232725,419.93589807350355,490.40927036378713,349.12368895911254,421.8692175407374,184.5142350908153
333.79604972542984,307.06490116155277,375.1120493317559,313.424770836798,278.6250056085416,876.3680546280926,890,802.7007661660006,268,289.1177693771668,476.71199371683156,349.8475047119347,369.76495563509116,381.01478641650345,264.7746276837108,417,202.1206400686982,361.5426463710411,564.1473050689235,589.5055299111141,397.0469240553122,465.33572543708874,330.1988833340746,401.00592437486006,168.25059500212592
350.8777893735015,355.6392998972573,406.8010750607142,365.7006771928429,329.7372350686744,1017.4898327252662,1054,958.5864415974736,301,328.8983381039105,504.0913524261359,410.4204495439748,415.31619615308426,426.1099594387095,281.17921907746154,467,221.48790728064196,380.4268798388646,608.5831400668854,621.1368163940967,421.83434590380006,492.58103447519426,351.8449338584177,424.93155951103864,184.51165070115684
343.1985153859057,352.8721608264939,403.12661907441446,351.4584194901271,339.7647325476301,1051.9035558361818,1078,971.2468854530292,284,310.90804331617545,486.39522121424767,420.9122527402177,422.8256582913499,416.031806433475,270.77092956420404,459,216.52093796053757,371.0675932947522,601.0253396215189,604.1227348181234,412.9466617218636,484.87083363138356,348.23431424484585,422.726990914604,176.58125021506066
363.7209590706949,378.8196299814628,420.43876657518183,393.0814588785422,348.95550965486194,1062.7016320648556,1115,1025.8080325089438,320,351.90496693701147,522.0008155612968,431.4699114437483,429.27060672924927,452.074171894629,292.3076968835883,502,233.3547381049265,394.9026642871632,632.1715003779609,644.3037289784953,439.0798738466649,509.3686727909768,365.06422250641265,437.60726441546785,194.7420923487428
336.725314774121,330.56755527017214,389.36275406284057,330.5464797330874,313.08762034408056,977.328945529387,995,894.1179964002381,273,296.8674050655921,478.0560146873349,389.9735017749651,399.9479896943084,396.97680624194805,265.65718135932434,436,208.42875232530855,364.1370986411737,581.8127779401369,593.0798701214908,403.06526219420067,473.69447848452927,338.60269220135496,411.81556621233,170.89834714085274
336.1431348963473,350.70963987349904,403.64411999791355,345.74069535481465,344.5190057399909,1075.4913664599794,1094,974.1066599867055,278,303.57983918983706,478.52990613673364,428.8007484469311,431.2245888388152,408.0426306561649,265.53673070121795,442,212.13545180106385,362.88796981154053,595.8237405345142,591.8250291742529,404.5795804459082,478.56628412452864,343.42165083924783,419.9890897223446,172.48701707560977
335.18699392012405,317.36896407982687,379.3188160122984,317.07167613805706,296.4048244831056,925.5669432827638,940,848.2961883760232,265,287.5911590996248,472.7784124338065,368.6247060718799,382.3073343696732,387.53231649943206,262.84452401782414,431,204.8895444242706,362.5664078769386,571.1316842060625,589.4086607689,399.94296505420954,468.7110256251378,334.8304717067263,406.2548390591375,167.72121073766888
329.2567899911389,303.3506832497669,370.191769594885,300.88405725195855,283.1718902582723,890.3687544737782,897,805.6816893823404,254,274.5071557046048,463.1551668812259,353.02198683208786,370.74502605480086,373.48388071474926,257.05088128672935,415,198.73217954057358,355.91590803077753,557.6784465674635,578.2839576717618,391.65427591777427,459.98501279730147,328.09837899913964,399.15327298848547,162.24188972261572
340.523156531631,336.2436238409743,395.5048410087563,343.4592341484727,312.89322045742983,977.1652044791775,1001,901.0661283526782,286,310.58043887438663,490.06140072136094,391.98966117459395,403.0514916000361,404.8250966689554,272.4277012092807,438,211.78436730564394,368.79897549956456,589.1418907270337,602.645954575992,407.84068305062436,478.89500123259495,340.92031254083327,414.3732067253838,176.36549473248428
338.662677679158,337.44605905346384,397.68496401309045,344.8814326632536,315.7412218157406,989.6069463807543,1012,906.5097772597966,287,311.2891708125274,489.93531343603036,396.85560727177005,408.1392998875548,403.9734790688086,272.02982092935883,432,211.00537437423714,366.68696899875283,589.3552861778719,600.1198823698751,405.77302142416005,477.85281577867266,339.7542787858811,414.19184631460985,176.1512804901667
339.6868360380987,325.54153571683986,383.49585682321145,325.46218432805193,304.1007266392956,943.3743929650454,963,873.8501881186917,270,294.07895310319606,477.5862260224789,376.528116897841,387.110229110427,396.47420318326266,265.98543407412836,445,209.03961082617928,367.5613302534059,579.1739920881823,596.9388552384223,406.0333857715368,474.4872759275581,339.75482784135875,410.86969995959464,170.75638072367676
