V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
342.7653117343826,338,1000.073584118591,402.24906418268296,406,213.22236417013093,604.7599274123413,412.57421992852454,346.9540327323957,177
332.10791461910105,320,972.530029309868,389.93165921253956,397,205.35702978918525,584.781001863195,398.3282467489453,333.3511369727482,166
339.1715037369409,355,1020.2304140121148,403.1522928848206,399,212.23395411955968,597.9185855142329,405.0441453059779,343.848694294584,177
353.3199010400268,335,990.740241703433,400.1410902926419,395,216.64949817777457,625.1475510916163,427.1694586076029,363.11028372055137,189
338.2545291098657,396,1085.4392040628786,424.3097271673334,422,218.4108947670359,595.3360175293056,401.4030548965963,340.08859682679855,177
332.9951327267348,308,959.2725468557337,389.62818034685824,404,205.5168217104301,586.4203052890097,401.4396650291606,332.9435990166957,164
335.08037839624586,324,985.448058462875,399.49374963846634,415,209.34170688199657,590.0272100626231,403.70922611388875,334.457591362993,166
354.0490931247124,364,1053.3225435175564,431.6006473722228,450,226.39281239834574,625.1115258821302,429.8344156167319,355.6961951231295,183
354.92655801014183,342,1005.6488443484409,408.0710404092838,408,219.65165527752544,627.8727514310941,429.8510122197774,363.31671378332993,189
342.82784494545757,362,1035.024836016453,411.72789360841887,412,216.2159472938375,604.5521013204661,410.679168319597,346.84717872803964,179
350.77282763152635,349,1021.7321995503504,415.01579093518984,423,220.14360445776774,619.5709149929567,424.40028306291293,355.333993179499,183
344.0895889172073,407,1095.6917049625863,425.19627472347975,412,221.00633506148682,606.5876984042659,407.8296287566722,350.13197081672564,186
330.8746721411499,315,959.4461924291207,381.8709423466078,382,202.47597760070576,582.7945604322285,395.8092276258436,334.0653928406117,167
356.362304480593,378,1069.9550323650662,434.3225145558365,445,228.19256207104385,629.5151160768842,431.2952520976236,360.19049827134427,188
340.0720246631713,332,1000.237017233949,407.53645271250394,425,213.68982926373297,599.2634323005276,410.9124929878329,339.8234470943558,170
352.1690643603318,404,1103.573478448624,438.89509240131633,441,228.1202947779421,621.3919372027834,422.22002913442293,356.06819885992826,188
333.1652065426368,325,976.2311879254598,388.8144027609212,390,205.47545078192312,586.9070683785113,398.7448248866937,336.163852946601,169
340.2518713290145,350,1021.1064138884309,409.5041866021702,417,214.47668479921958,599.6310219234969,408.6322570623507,342.06454677055,174
338.68235770295036,338,1016.0974743877832,416.3054021018832,443,215.7753213855706,596.1755203642298,409.8004587735325,335.05746393397175,166
336.3977392954506,293,930.7255938264229,378.4644593477479,385,203.43440517245878,593.4421215573286,406.3017077201321,340.30958278144425,169
347.66587109732586,335,987.6397604452029,395.04278015819744,387,212.97262481243138,614.5392816675015,418.35001806353466,356.77812519751086,185
349.5700869021963,340,1006.6632524108664,409.12011202810356,416,217.87894305489013,617.5027749902694,423.0124458322551,354.5809020769215,182
348.81002692611725,285,923.9326725573657,384.6118836353223,396,209.96287046790695,616.9380008911695,425.94130902617263,355.0557111364091,178
326.0573748879615,337,1000.9354021568784,397.9395822800714,409,205.50746440372018,572.8448549800046,388.85495555736514,323.64625365441066,160
344.1049116183632,343,1008.8821871842068,406.1966705049062,411,214.93675091277575,607.1651361968082,414.406081276597,348.0967690081012,178
347.2001668746455,338,1002.8150503797098,406.5486728985828,413,216.1946693461745,613.0650842917528,419.5528630542231,351.7966578473869,180
343.9563315580575,337,1005.4884164786558,408.9683513281079,422,215.64668693914243,606.6936335279014,415.73879139761544,345.8022423297289,175
340.8149771638082,309,961.8943692429184,394.04054202015374,408,209.83509216845917,601.2364840668479,412.9400214166288,342.94564980027116,171
340.6280705606542,315,962.3183124060113,388.2605536949648,390,208.11252311510287,601.219460789854,410.53560697280096,345.9816601050063,175
338.8238778259452,368,1040.7845849109094,409.72146684315885,406,214.12967184133424,596.9975893791119,403.783098283204,342.6291005932733,177
355.4309156629692,375,1069.800151103855,436.8896834149528,454,228.56392856045855,627.5694699820034,431.02072461881517,357.2764659336382,185
350.3505292619196,351,1030.8591169925355,421.6836169281177,438,221.95408980459996,618.4252747604907,424.84494494910206,352.26017615487063,180
342.2760938735466,383,1081.7576071432707,435.4842965977418,455,223.14151097765384,602.3985751839353,411.3196718223763,339.4643306951874,173
347.7652011374162,315,979.8518260590859,407.92452522427885,432,216.63791146335814,613.9214051321468,424.34950641326867,348.51289427352157,174
344.1596722343195,322,990.3545411731905,409.65136216475514,434,215.80916277892078,606.9456293469111,418.5961660291551,343.5026743304657,171
353.35815575602976,385,1072.7394904838,428.77488263902865,429,225.45978279900956,624.0747846213005,424.89572159874626,359.081275060848,189
355.22216878918334,331,1004.0203744744332,417.82354187648986,439,222.54370425036083,627.8574370607245,434.02322483174106,358.0290248410068,182
360.50507881046985,377,1063.6782985914053,430.77574902229156,434,228.74067503318685,637.6603041536775,436.4440077960134,367.68225733819395,194
346.35870138994323,344,1013.0948674457393,410.0997087025322,418,216.95946360333247,611.3032330083568,418.1382176126736,350.0031753477779,179
337.56568345058776,302,938.9655849257632,377.714596324205,376,203.73441825454822,595.7894577789411,406.2947455705986,343.7546558766644,173
346.25318066767557,298,951.0138748195272,396.705072802267,418,212.62875028390653,611.4805382590423,422.75752926449803,348.2585748490678,173
343.06015765650756,311,978.9843780369159,409.42718889586655,442,215.23401236671495,604.7668275161884,418.8251402373959,340.25242382180966,167
348.86977539771647,346,1019.4967917019079,415.20357921897374,427,219.44172018700164,615.8804948414485,422.3054419958676,351.9524297282389,180
355.7249445290692,385,1084.561710333298,441.13093795045575,457,230.0002329442316,627.9830461382811,430.6592735907061,357.511367740735,186
359.02356008935027,356,1032.85523709311,421.7213345591252,428,225.34790463933714,635.1377387088521,435.9832125396867,365.9605909432993,191
331.9014426883278,333,995.6379224336745,399.03326455779853,410,208.05073038591328,583.9995768626492,397.7748413313334,331.29655342236373,165
328.01402416666707,317,967.8550798770833,386.9413655024464,395,202.87732656893868,577.0426951103561,392.5722946752934,328.0125089998847,162
347.461399421375,304,961.1795112448868,400.9017592131727,423,214.3733806155915,613.6270024424016,424.2963532243931,349.2571467201359,174
331.6476165939446,382,1068.618971179262,419.8206826547406,426,214.4368227932477,582.7668415897153,393.67121689516813,329.91667871451887,168
349.3964831176389,335,1000.3512812499279,408.0277623962793,417,217.45245722446228,617.1912950737554,423.36496079006696,353.9992031374809,181
331.75051585816414,332,989.1734446239066,393.7193216952745,398,206.42452104696622,583.9791791946063,396.65259550918677,333.1106975251485,167
340.63152870246415,365,1037.488605146235,410.2488041107224,408,214.95815941554972,600.4258905384635,406.8670705837531,344.64463343794563,178
345.77763176820866,362,1048.0953718182893,425.51157726504533,443,221.40034789516807,609.5072272714232,417.5349084644989,345.557790076059,176
349.79533967593545,313,971.9161342489044,403.0071528800287,420,215.9612946098979,618.068067531967,426.47376738074394,353.26325715162085,178
355.7828363995368,366,1058.0600465039402,434.8010134283984,455,228.01646837387023,628.29296846992,432.5453891293364,357.2714246127472,184
336.4743401820387,322,978.4016676079208,395.20530422087086,405,208.60447229534518,592.9176243517167,405.0848778159365,337.99893950117536,169
344.2679776960629,331,991.822666552722,401.9331319071047,409,213.65460950295864,607.6180040540713,415.71766979870813,348.24370223299,177
354.9824299980501,376,1059.2207839734313,425.4283587991646,426,225.03355807880354,627.3107793306706,427.9176046401226,361.49426321979087,190
342.30550387795245,315,977.1674501183021,403.30209120490093,425,213.1756882500511,603.6620905193577,415.8941285868479,342.27424197319186,170
346.49597888647475,317,973.6564101511992,399.39776289568226,411,213.66049956046942,611.9383380922293,420.5483186684858,350.4490163433354,177
337.89290735020234,342,1007.4515904290259,403.5347624802883,410,211.75234894811862,595.3499795863243,405.47464774279325,339.77126407799665,172
344.5913251119865,344,1018.3164925364329,414.5189208694174,430,217.5755932787125,607.6740598107518,416.600031421553,345.5411412789535,175
350.7032148554037,358,1038.5797486002887,422.1693236955858,434,222.287030394263,619.1265587741906,424.29090176271563,353.66905480224256,182
340.29021749959963,329,986.7832388895616,397.61123912890633,403,210.83646730087102,600.1792911882006,409.6891641670117,343.78291214998444,174
329.30626988703784,358,1026.5368385644801,402.57478457635267,403,208.28410512218989,578.996593622435,390.8539370048125,329.82995411812976,167
345.33385927074244,344,1013.1519577660741,409.7768833990541,418,216.469545566069,609.349075274979,416.6614829119513,348.6071481624394,178
355.62290157634845,380,1067.145549317084,429.2799358442936,432,226.44243334718095,628.3695297941929,428.9298313932975,361.47864293750604,190
353.7445265517547,337,1015.1894924956899,422.00350460709416,446,223.24788077432768,624.8393376666015,431.859970124764,355.0265276014809,180
344.4357569412154,300,950.3990989994455,393.39622405910023,410,210.97203624569747,608.171410566223,419.25895274696427,347.2221962581066,173
361.8607662525229,334,1005.1381200863092,418.2981278799638,433,225.26587840337203,640.6207362564702,442.773613967103,368.20371177353786,190
336.9521640245182,315,970.2078403623866,394.56654664181445,408,208.54679959090942,593.8215432600689,406.7515929853978,337.8925818164311,168
339.9019704750062,306,952.7729150339976,387.9056136767865,396,207.6584776141684,599.7794178676427,410.9271156701145,343.6520955269923,172
334.6585179962569,294,930.8914015541632,376.9630857877529,382,202.33078026812692,590.1823547888669,403.43974747829026,338.4888725233359,168
330.6345672072443,330,992.5132136300048,398.59212591492764,412,207.40946384833833,581.5654048218677,396.42860952971563,329.1240047110205,163
338.15374118278777,322,968.4887033846494,386.1971053952107,382,206.60702702209434,596.6166100914966,405.5718435143804,344.22445949085795,175
353.88333376211915,342,1014.6725076164851,416.4503123082892,429,221.7097182839674,625.4300138020409,430.11265578676097,358.3002085335642,184
337.95822530075316,329,981.7899750802075,391.9007257481086,391,208.26066547643708,595.9918334522947,405.32041155524314,342.6608374774548,174
341.1445674610176,335,1002.9456207201727,407.5017152403084,422,214.11644564927178,601.3486495299836,411.8946620718033,341.9024895829882,172
331.10380139858006,315,966.6912537867104,388.9923603923035,399,204.65527607353005,582.8643190246288,397.56808972368225,331.4669170706798,164
332.95796975494704,322,979.8783448415987,395.3416313521577,408,207.28875060239974,586.1478578521823,400.2701271659895,332.69534942795366,165
336.61744221797505,331,986.698749027596,394.13261589384973,396,208.41456734017115,593.3108028399515,403.6011809656807,340.0479854110569,172
346.12685921988276,319,980.6457106858188,404.00903361675586,421,214.88765218438428,611.0020815365135,420.64940166716036,348.3036953904916,175
335.61374733933496,303,947.6818602837666,384.43944385162695,393,204.96412424188568,591.6921563034783,404.80710087881533,338.21996133141806,168
343.79681507675014,328,981.3958060711278,394.6934005220162,394,211.32396252982286,607.0682311542673,414.08931059997406,350.06565647691724,179
341.20440738719907,325,982.1873160854782,397.56667100430917,405,211.1447932487829,601.9121792152821,411.58943915501584,344.54658221395573,174
347.496889025639,382,1073.2861661417091,430.2038010958208,439,223.596209254143,612.7073046708567,417.60158333397385,349.2806130191601,181
314.36738268609724,265,889.4645786293864,358.8305976189084,374,188.95831814987793,551.9028395960753,376.53716657836407,311.208992398687,146
351.5712337781906,383,1070.1396044049818,427.63107185470733,429,224.41945954640238,620.6839583567604,422.5283269736564,356.5775494994458,187
341.75850522896803,299,938.5252520628774,381.89589170071196,385,206.5553749302803,603.6146003509489,413.40389159540166,347.8207594656509,175
341.7815808975058,289,935.7000933236017,389.3650418696798,410,208.67968461720235,603.2009702448964,416.575425214026,343.223895967764,169
347.7100940064244,297,945.7406226417629,393.14158358842064,409,212.1364094383314,614.4611627583537,424.2042062960158,351.74926480532355,176
348.54171481434,352,1017.3670126399887,406.89115950686414,403,216.9211682586918,615.7239004298793,419.1933859468778,355.82342988204766,185
354.2195852824953,358,1037.1030713666107,422.03299656429897,431,223.60275208720844,625.8963252737249,429.10565241266266,358.97264487546425,186
344.4024704531186,341,1012.9970765048625,412.3440522581704,427,216.84091205548367,607.4034291800982,416.38695543314293,345.6931158247333,175
346.51468790259526,365,1047.8341477620547,422.4685322908625,433,220.8143312537172,611.1039185549785,417.4453732256599,348.3783161910543,179
347.02385017745775,308,971.2989838164405,406.4870662266778,434,215.87567056962274,612.522211495796,424.1754241643603,346.91700318072805,172
354.15392081690896,332,1010.1258372870898,422.33878332046925,450,223.4653454000083,625.5747221840641,433.304673235518,354.72534733017267,179
347.88209625030345,332,998.9480840363777,409.16730291019616,423,217.1798732577685,614.1987845448982,421.9982451583164,350.8046521316424,178
334.24127930913846,316,968.2931215028959,390.685792506487,400,206.36992392639678,588.8170024349797,402.06931915531914,335.60434044476875,167
362.1555599755394,360,1039.3604155234198,425.11375916948913,431,227.5825835633965,641.0120979385312,440.33345524208625,369.8525335488976,194
333.22704672364074,271,905.9047409666432,375.6367322346384,396,201.21085358786627,587.3397438392557,404.93934254837666,333.34155065057803,161
341.374899544982,319,965.9678439345327,387.99902019638535,386,208.35473293764562,602.6969786068769,410.8606759509466,347.82303196629044,177
330.6440131698868,283,913.2796586561959,369.6007707928671,375,198.53587757537866,582.7692307882617,398.2077809218203,333.8360286740177,164
324.9035180360743,324,974.9147718109487,385.50684412934703,389,201.311212742739,571.1835963012719,386.85992195144536,325.04629364581945,161
357.2675582020131,327,995.0921275348835,413.98868851166236,431,222.17528278970155,631.9632501746843,436.7130767454383,362.0457142338856,185
334.24986896028224,324,985.921254100656,399.6468004500546,416,209.06643899676928,588.4220071405709,402.59655413081384,333.1550704003653,165
330.6204995317312,325,979.7883917463687,391.3301104675405,398,205.23297984915848,581.8820759356045,395.75038782498365,331.3277939869334,165
338.5849364631001,385,1090.6396902290146,440.7077705651687,469,223.26759206065947,595.0415069400107,406.9700668887512,332.1089258918327,167
335.00377750965777,295,937.7719846813771,382.7529047653434,395,204.17163975911015,590.5517072682352,404.9260560180843,336.7682346432619,166
350.41271595795905,336,1013.1715194620582,419.8341963778442,444,221.3185827694248,618.5376994449251,426.99467797547976,350.7955980046811,177
346.68559840225913,336,998.4365623904372,404.1470082609518,409,215.27558155994961,612.1867542486661,418.68268695998825,351.7109617658185,180
344.0674021315399,318,976.8491357417324,400.5818715341963,415,213.07958964586373,607.2129395362906,417.28132804873115,346.49079527352563,174
342.2480303493658,311,970.4910007269877,400.8781425049714,422,212.41076343778218,603.6502044898117,415.9740899866151,342.5703809236091,170
352.1300447874124,338,1002.1134934605892,407.68692330090704,412,218.4296093804557,622.4869181473158,426.5724738401872,358.6832875513687,185
349.1771070824131,345,1027.5224366073194,424.1324724478413,449,222.17410779370314,615.9996143582061,424.7009203693982,348.5696222911599,176
355.7128967361154,327,991.763284995314,410.1816795911305,423,220.45808157341227,629.1716116840803,433.8005750042592,361.2976644521991,185
338.2729634377961,343,1021.1611295963834,415.97012338850806,439,215.55785675989,595.4401358467672,408.3557556627785,335.35864420528,167
325.7754852693975,314,962.6498444861827,384.1208462842431,392,201.1628092711829,572.8637490129472,389.40574928543873,325.3724291749875,160
340.67577123929965,318,965.0840062125696,387.90299091929114,387,208.0492214633782,601.3505202859324,410.04104135604905,346.6646754083002,176
343.34872812597513,315,968.1437868502578,394.9228193058956,404,211.11762524360913,606.1048281484109,415.6324850198643,347.2907472229576,175
332.8258433954862,298,931.26918086345,372.57171806516334,370,200.36587083711692,586.9140763819081,399.3755800145346,338.1861674175951,169
327.8986587676128,332,987.6802943151264,390.84734132457413,394,204.09616632703114,576.7208867491713,390.7661405364303,328.54859107828975,164
340.8270445844988,358,1024.187333450677,404.5451837578245,399,213.30452096120698,601.0506671776653,407.11850254289044,346.2082554513488,179
336.4473684020731,314,969.7401079578699,394.94639347978676,410,208.45593826867815,592.8240397504499,406.2960211081476,336.82773148115166,167
336.27334627563476,332,996.606250017603,402.60791706994934,416,210.77814182088056,592.2145235318428,404.6824591275619,336.1898367192815,168
351.7120412433775,344,1020.0544772016547,418.8352532656187,435,221.58835226247416,621.1437802676454,427.28075321412365,354.3848355045386,181
339.67047481998117,320,972.9626077024163,393.14318856701954,399,209.2157563541019,599.1580156194898,409.39351508929605,343.31033971553944,173
334.5348898333575,349,1016.232793953011,403.68092026397676,408,210.55491769280013,588.9325422891643,399.74179118881244,335.78304642943607,170
349.92005958305,322,989.1797886162889,410.636561755491,432,218.31937069842934,617.9726661245263,426.72844879819405,351.69182499707523,177
338.6366050800188,344,1019.0751397758883,413.057845163615,431,214.8507352071678,596.2980682218111,408.1036859348667,337.25848438963317,169
340.28548470440995,357,1041.6527469415787,422.3292250007638,443,218.30962172638664,599.0760038766952,410.13968720105197,337.90244898721494,170
353.9689622694689,347,1016.2931396448461,412.95367528133846,417,220.7548885165245,625.8113062607298,428.70892033627246,360.64539339386306,187
335.01626327222937,321,966.886835668464,384.50367328102726,381,204.89237916922764,590.6639266811457,401.07061408274353,340.087036116769,172
359.249159378125,368,1050.7469683594873,426.9366253870595,432,227.05934635322657,635.38278047424,435.39974945287025,366.000670163832,192
334.1130294333686,319,961.676137044299,381.1502564132633,375,203.54399107893045,589.087687015408,399.47231255321395,339.814327589779,172
336.2706529907412,298,940.896693485047,383.19404340821427,393,204.81290629668513,592.9858793090166,406.27228781970206,338.9407833546051,168
336.56384517307936,354,1022.0144791558337,404.94304438769086,406,211.7465894457188,592.8033828611082,401.9786829147978,339.063293516843,173
355.90908602048427,407,1114.2451732866598,447.57917581190577,457,232.13534601490448,628.153138114046,428.64265515297126,358.52783239472745,189
324.79286580447285,320,970.3759393272002,385.13945070127176,391,201.1296206533874,570.9623265949758,387.2834622387273,324.4139365244522,160
343.46562323886235,332,987.2400448275497,396.16559699181283,395,211.65958703801945,606.3822075611622,413.28122376491206,349.58250508107835,179
328.7342278860648,352,1015.481901183893,397.7491712387921,396,206.6000925236961,578.1063775498025,390.063722310345,330.04039698697864,167
345.301755981443,378,1062.0325582584867,422.5452151301599,425,220.47013276947632,608.8569157167306,413.6768548396199,348.5481835197585,181
345.59427476144697,347,1007.3671839423694,401.19309953596337,395,214.072913022675,610.3176694780583,414.7926017451409,353.00414775287123,183
339.06092333218487,289,929.8746188793551,382.70277625874905,396,205.6745824886961,598.3156028863397,411.47854716696264,341.91480884981274,169
341.86089469672436,343,1008.5802625074303,405.07514378288346,410,213.74226468621265,602.9078659187273,411.08854915750504,345.2112084147133,176
348.39903112028463,320,975.8918179996418,399.20997461189836,407,214.36238383123555,615.6287582437375,422.6431597355311,353.83057979459556,180
344.9436641904351,312,973.3982747158468,403.6763776608761,426,214.27944370949388,608.6955946007614,420.0907728704719,345.59229578049195,172
337.1570344146131,332,993.9954374722562,400.3983109865067,410,210.47007698319058,594.0291101306452,405.4515522231222,338.42085375369373,170
346.1096799175952,303,945.3894454902984,386.0870177296206,389,209.49462204363928,611.7920721253311,419.59493171617095,353.20223547929857,179
348.26723164812245,344,1010.4269645800574,408.21292792256776,412,217.14131680290595,615.0719773405368,420.3840454089562,353.6302195675286,182
344.3375904721856,322,974.9751175027837,394.77959914670885,398,211.51118356646336,608.0623602728375,415.82705109890543,349.90864061024644,178
336.25145380589436,335,985.7140317438744,388.9592704330171,381,206.78554352757962,592.9039754657716,401.3982947504275,342.2568160078608,175
336.54943098253074,310,956.6508078438583,386.35277896429443,392,205.94101528765725,593.4403047511547,405.34524584537104,339.9093586469224,170
335.98210214901053,285,921.2318235414797,377.25379637653083,388,202.85657084171942,592.6506273334109,406.78472557704845,338.95136231599895,167
349.34718089831506,362,1044.4810776770455,423.31869486190425,435,222.13273686519614,616.4863774477077,422.0060802269313,351.7898762210652,181
347.0167902401469,332,992.5923236340152,402.6748117911552,408,214.93995705175303,612.8727778417713,419.4907737950503,352.19411316165736,180
338.1674623432653,288,928.574675839946,382.1308708665884,396,205.1544208623925,596.6201897540695,410.2948498544177,340.6629460691117,168
341.90664731965586,337,1005.6025971193255,408.3227007211516,422,214.66685086461547,602.785318061146,412.78532199617086,343.0101879590519,173
346.0604495251168,268,903.7022792684049,381.2958269972493,402,207.79712214286116,611.7054415776862,424.2469127267382,349.69138023947886,172
330.94816140096356,333,984.5908228987344,387.95178677998257,384,204.42949858202704,582.7433827016972,394.21614947539064,334.44950037323684,169
358.78345515544464,371,1065.922258293994,438.4425181274449,458,230.28139088696972,633.9085830984914,436.6025944435587,361.0192028137081,187
341.5868495001246,303,937.956640096602,377.1984223549458,371,205.1410012697249,603.5567277880946,411.5650680977958,350.12309628516556,178
330.6275790967789,292,927.9895907985685,374.69774828140874,381,200.0959707889566,582.5342582462458,397.7548207341084,333.09958636854583,164
338.76951592413303,375,1056.6395788314794,417.9575185829775,421,216.58129317063046,596.5123838744853,404.2393079292287,340.23048873079637,175
339.13086299560626,328,996.1713803879816,407.32211009601696,428,213.23296928915406,597.4369596721793,410.2233612920399,337.88856901036087,168
360.9137082187076,356,1039.1539071751376,428.5366509816442,443,228.07773888261607,638.4179031453568,439.96741860367507,365.9671570986228,190
334.1110813776546,310,955.9327778496356,384.7553761272052,390,204.53187890905798,588.8340796617484,401.6636510086317,336.9302918308237,168
338.025471679281,334,992.3771800562777,397.1061859236414,400,209.8538167526996,595.8845460153082,405.6550543724605,341.38554427332645,173
352.1045830935429,371,1062.8788673560987,433.0213826895223,450,226.11459948436303,621.346155940999,426.3064191987682,353.29101710532905,182
346.6905862579021,418,1112.5283275459958,431.2840121847543,417,223.88201941289927,611.3487550488422,410.85673517712513,353.2017750352837,189
340.2601340928596,310,955.5902359276264,386.692327948074,390,207.47138713263882,600.5590260620146,410.5240592129654,345.3064549428549,174
